filepath_a,filepath_b,sources,is_audit_near_candidate,is_filename_neighbor,existing_dhash_distance,dhash_distance,phash_a,phash_b,phash_distance,normalized_pixel_mae,color_histogram_intersection,category,category_label,review_status,filename_a,class_a,split_a,sha256_a,filename_b,class_b,split_b,sha256_b,cross_split,split_combination,class_comparison,same_class_date,filename_number_gap
dataset/train/Black spot/2025_12_20_IMG (161).JPG,dataset/val/Black spot/2025_12_20_IMG (160).JPG,filename_neighbor,False,True,,27,348e8b386c3266cf,649ac3659e663338,30,0.08938928693532944,0.7057291666666666,E,weak candidate / likely false positive,requires human verification,2025_12_20_IMG (161).JPG,Black spot,train,a21b65a160055acf5ffa53631c42d3394371472e01b46134168d9f29e671ce45,2025_12_20_IMG (160).JPG,Black spot,val,d6d854116a5567fe188a78e65de7479cc62698c2c15584cbd64ef7c6f31434e9,True,train-val,Black spot,True,1.0
dataset/train/Black spot/2025_12_20_IMG (164).JPG,dataset/train/Black spot/2025_12_20_IMG (165).JPG,filename_neighbor,False,True,,7,308fcb346c3372c9,308fcb3c4c3372c9,2,0.023970460519194603,0.89892578125,D,visually similar but uncertain,requires human verification,2025_12_20_IMG (164).JPG,Black spot,train,1726747f6bafbd93fa50150ea9bc234c58ec50e81d89b9ca9ad0e9c5ee53046d,2025_12_20_IMG (165).JPG,Black spot,train,2b31d6083adaa8efa7ad467db3c67e9de2fdb20e4acaf9e6b4c7977fc6cd15ab,False,train,Black spot,True,1.0
dataset/train/Black spot/2025_12_20_IMG (165).JPG,dataset/train/Black spot/2025_12_20_IMG (166).JPG,filename_neighbor,False,True,,6,308fcb3c4c3372c9,308fcb2c4c3372cb,2,0.01184353232383728,0.96630859375,C,probable near duplicate,requires human verification,2025_12_20_IMG (165).JPG,Black spot,train,2b31d6083adaa8efa7ad467db3c67e9de2fdb20e4acaf9e6b4c7977fc6cd15ab,2025_12_20_IMG (166).JPG,Black spot,train,1fb093b2292cfa71e1a70b781d0bd533f98901a9ca5f9cd97bde11a3321128b0,False,train,Black spot,True,1.0
dataset/train/Black spot/2025_12_20_IMG (166).JPG,dataset/train/Black spot/2025_12_20_IMG (167).JPG,filename_neighbor,False,True,,28,308fcb2c4c3372cb,2a07853e7ac5e51a,30,0.09627630561590195,0.8505045572916666,E,weak candidate / likely false positive,requires human verification,2025_12_20_IMG (166).JPG,Black spot,train,1fb093b2292cfa71e1a70b781d0bd533f98901a9ca5f9cd97bde11a3321128b0,2025_12_20_IMG (167).JPG,Black spot,train,328d8155dd565faa08c49261053f8d54c9fbc6353e01beb239cac06e7f61daf8,False,train,Black spot,True,1.0
dataset/train/Black spot/2025_12_20_IMG (167).JPG,dataset/train/Black spot/2025_12_20_IMG (168).JPG,filename_neighbor,False,True,,26,2a07853e7ac5e51a,343d9290cbd3c9c3,32,0.20066411793231964,0.4300944010416667,E,weak candidate / likely false positive,requires human verification,2025_12_20_IMG (167).JPG,Black spot,train,328d8155dd565faa08c49261053f8d54c9fbc6353e01beb239cac06e7f61daf8,2025_12_20_IMG (168).JPG,Black spot,train,4847bb806ad4dfcf1bf77b758453e30547db9d107c7fef2cd618c532dd6e5a0d,False,train,Black spot,True,1.0
dataset/train/Black spot/2025_12_20_IMG (168).JPG,dataset/train/Black spot/2025_12_20_IMG (169).JPG,filename_neighbor,False,True,,13,343d9290cbd3c9c3,363dd2b0c9d1c9c1,6,0.05407475307583809,0.93896484375,D,visually similar but uncertain,requires human verification,2025_12_20_IMG (168).JPG,Black spot,train,4847bb806ad4dfcf1bf77b758453e30547db9d107c7fef2cd618c532dd6e5a0d,2025_12_20_IMG (169).JPG,Black spot,train,d3a92416335ff618788c336b8d4b209b69fe08a113786bb2ff6ae28eb366348e,False,train,Black spot,True,1.0
dataset/train/Black spot/2025_12_20_IMG (17).JPG,dataset/train/Black spot/2025_12_20_IMG (18).JPG,filename_neighbor,False,True,,16,32e48bd34c8ca6ec,308cc7b39c6e6171,26,0.0927533283829689,0.65087890625,E,weak candidate / likely false positive,requires human verification,2025_12_20_IMG (17).JPG,Black spot,train,ad725b0ac5e268546b684a867d6c6537985c569489684afd48e4dba7f514b37d,2025_12_20_IMG (18).JPG,Black spot,train,1214f1915e35745c2ac6b0387c3386203c39d78efdb1ab09e4ea97612c452ee9,False,train,Black spot,True,1.0
dataset/train/Black spot/2025_12_20_IMG (173).JPG,dataset/val/Black spot/2025_12_20_IMG (174).JPG,audit_near_candidate|filename_neighbor,True,True,3.0,3,35d392cbcb49890d,35d392cbcb49890d,0,0.01207395177334547,0.9640299479166666,C,probable near duplicate,requires human verification,2025_12_20_IMG (173).JPG,Black spot,train,9828cfa7f62916027b3bdbc9f93b3d6d9e9948c3a26af4e2e2e9b243f00aa790,2025_12_20_IMG (174).JPG,Black spot,val,981c60cfc3143d71b5eae2caa7aabb591e82479d3c08f0278e63d2bb743aab9e,True,train-val,Black spot,True,1.0
dataset/train/Black spot/2025_12_20_IMG (173).JPG,dataset/val/Black spot/2025_12_20_IMG (191).JPG,audit_near_candidate,True,False,5.0,5,35d392cbcb49890d,3d939093d3498bc9,12,0.05056295916438103,0.887939453125,D,visually similar but uncertain,requires human verification,2025_12_20_IMG (173).JPG,Black spot,train,9828cfa7f62916027b3bdbc9f93b3d6d9e9948c3a26af4e2e2e9b243f00aa790,2025_12_20_IMG (191).JPG,Black spot,val,b164904769c250f68cbac08327b6b40f2b4c86e1feb2c5edf36d7404a0b28511,True,train-val,Black spot,True,18.0
dataset/train/Black spot/2025_12_20_IMG (175).JPG,dataset/train/Black spot/2025_12_20_IMG (176).JPG,filename_neighbor,False,True,,4,2ffac085ed9b3060,2f7ac085ad9f3860,4,0.02719534933567047,0.9735514322916666,C,probable near duplicate,requires human verification,2025_12_20_IMG (175).JPG,Black spot,train,10ddca5600ab50f80a03f273028f65dee2f5e2167c02655ff16a164f84655210,2025_12_20_IMG (176).JPG,Black spot,train,dd9632a474db4eec0f89f2e625a36d20dcbbc4783dd5e44e5120263ac8f6f855,False,train,Black spot,True,1.0
dataset/train/Black spot/2025_12_20_IMG (175).JPG,dataset/val/Black spot/2025_12_20_IMG (174).JPG,filename_neighbor,False,True,,26,2ffac085ed9b3060,35d392cbcb49890d,30,0.1615607738494873,0.7006022135416666,E,weak candidate / likely false positive,requires human verification,2025_12_20_IMG (175).JPG,Black spot,train,10ddca5600ab50f80a03f273028f65dee2f5e2167c02655ff16a164f84655210,2025_12_20_IMG (174).JPG,Black spot,val,981c60cfc3143d71b5eae2caa7aabb591e82479d3c08f0278e63d2bb743aab9e,True,train-val,Black spot,True,1.0
dataset/train/Black spot/2025_12_20_IMG (176).JPG,dataset/train/Black spot/2025_12_20_IMG (177).JPG,filename_neighbor,False,True,,10,2f7ac085ad9f3860,2f6ac085fd9a30e1,8,0.0375031903386116,0.96484375,D,visually similar but uncertain,requires human verification,2025_12_20_IMG (176).JPG,Black spot,train,dd9632a474db4eec0f89f2e625a36d20dcbbc4783dd5e44e5120263ac8f6f855,2025_12_20_IMG (177).JPG,Black spot,train,a622781cecaeff14cd9ac75b15ca821215f688a75b6ef89760a3e439669174ae,False,train,Black spot,True,1.0
dataset/train/Black spot/2025_12_20_IMG (177).JPG,dataset/val/Black spot/2025_12_20_IMG (178).JPG,filename_neighbor,False,True,,8,2f6ac085fd9a30e1,3fe0c09ff8983065,12,0.049734797328710556,0.9431966145833334,D,visually similar but uncertain,requires human verification,2025_12_20_IMG (177).JPG,Black spot,train,a622781cecaeff14cd9ac75b15ca821215f688a75b6ef89760a3e439669174ae,2025_12_20_IMG (178).JPG,Black spot,val,db6ca85fe5087b10b2446f9439fc5574194cd84c9e7b7257cf69ee63fcf8fd20,True,train-val,Black spot,True,1.0
dataset/train/Black spot/2025_12_20_IMG (179).JPG,dataset/train/Black spot/2025_12_20_IMG (180).JPG,filename_neighbor,False,True,,6,2b95d0ea25309e57,2f95d0eb25309e43,4,0.027107587084174156,0.97021484375,C,probable near duplicate,requires human verification,2025_12_20_IMG (179).JPG,Black spot,train,7bcf99176bf48299b66bf5f3a7236f33117f168f5776919d131ef5e75ec67d1a,2025_12_20_IMG (180).JPG,Black spot,train,33d7e9a79d8f43b76fd3044fb50517986fa2ac23c1cb2c62a0149404da9fb755,False,train,Black spot,True,1.0
dataset/train/Black spot/2025_12_20_IMG (179).JPG,dataset/val/Black spot/2025_12_20_IMG (178).JPG,filename_neighbor,False,True,,31,2b95d0ea25309e57,3fe0c09ff8983065,30,0.17804808914661407,0.8655598958333334,E,weak candidate / likely false positive,requires human verification,2025_12_20_IMG (179).JPG,Black spot,train,7bcf99176bf48299b66bf5f3a7236f33117f168f5776919d131ef5e75ec67d1a,2025_12_20_IMG (178).JPG,Black spot,val,db6ca85fe5087b10b2446f9439fc5574194cd84c9e7b7257cf69ee63fcf8fd20,True,train-val,Black spot,True,1.0
dataset/train/Black spot/2025_12_20_IMG (18).JPG,dataset/train/Black spot/2025_12_20_IMG (19).JPG,filename_neighbor,False,True,,3,308cc7b39c6e6171,308cc7b31c6e6971,2,0.01197278406471014,0.9266764322916666,D,visually similar but uncertain,requires human verification,2025_12_20_IMG (18).JPG,Black spot,train,1214f1915e35745c2ac6b0387c3386203c39d78efdb1ab09e4ea97612c452ee9,2025_12_20_IMG (19).JPG,Black spot,train,d85b964ae46b7f590fc0154e148abfe306bea5da42a862e2afc2c3d2b0bacb76,False,train,Black spot,True,1.0
dataset/train/Black spot/2025_12_20_IMG (180).JPG,dataset/train/Black spot/2025_12_20_IMG (181).JPG,filename_neighbor,False,True,,3,2f95d0eb25309e43,2f95d2eb25309e03,2,0.008790978230535984,0.9820963541666666,B,very-high-confidence visual duplicate,requires human verification,2025_12_20_IMG (180).JPG,Black spot,train,33d7e9a79d8f43b76fd3044fb50517986fa2ac23c1cb2c62a0149404da9fb755,2025_12_20_IMG (181).JPG,Black spot,train,e241344be08bde3d31cca30de5e991aee747a2f1b8c732cd7fc1fbfd303dbf24,False,train,Black spot,True,1.0
dataset/train/Black spot/2025_12_20_IMG (181).JPG,dataset/train/Black spot/2025_12_20_IMG (182).JPG,filename_neighbor,False,True,,2,2f95d2eb25309e03,2f95d0fa25309e43,4,0.017938433215022087,0.9708658854166666,C,probable near duplicate,requires human verification,2025_12_20_IMG (181).JPG,Black spot,train,e241344be08bde3d31cca30de5e991aee747a2f1b8c732cd7fc1fbfd303dbf24,2025_12_20_IMG (182).JPG,Black spot,train,815d58e9c7706503501a8680da1e4ea69fc05bd8a0701837e531c97794bb5f31,False,train,Black spot,True,1.0
dataset/train/Black spot/2025_12_20_IMG (182).JPG,dataset/train/Black spot/2025_12_20_IMG (183).JPG,filename_neighbor,False,True,,10,2f95d0fa25309e43,2b95d0fa2d303e07,6,0.03234081342816353,0.972412109375,C,probable near duplicate,requires human verification,2025_12_20_IMG (182).JPG,Black spot,train,815d58e9c7706503501a8680da1e4ea69fc05bd8a0701837e531c97794bb5f31,2025_12_20_IMG (183).JPG,Black spot,train,c6313934fe16ef9e71168567806037e21566ceebc88eeb57eb3601814b7daaba,False,train,Black spot,True,1.0
dataset/train/Black spot/2025_12_20_IMG (183).JPG,dataset/train/Black spot/2025_12_20_IMG (184).JPG,filename_neighbor,False,True,,30,2b95d0fa2d303e07,386bc3a58d9a8c99,34,0.19224973022937775,0.7129720052083334,E,weak candidate / likely false positive,requires human verification,2025_12_20_IMG (183).JPG,Black spot,train,c6313934fe16ef9e71168567806037e21566ceebc88eeb57eb3601814b7daaba,2025_12_20_IMG (184).JPG,Black spot,train,69dd9f56b37531fc6dc90bc05ee7b92b3125f7e5a95ea147189e0593d370ebb7,False,train,Black spot,True,1.0
dataset/train/Black spot/2025_12_20_IMG (184).JPG,dataset/train/Black spot/2025_12_20_IMG (185).JPG,filename_neighbor,False,True,,5,386bc3a58d9a8c99,286b97a58d929c99,6,0.02291283570230007,0.95556640625,C,probable near duplicate,requires human verification,2025_12_20_IMG (184).JPG,Black spot,train,69dd9f56b37531fc6dc90bc05ee7b92b3125f7e5a95ea147189e0593d370ebb7,2025_12_20_IMG (185).JPG,Black spot,train,0840173f3ce76d2c8728ef9552e2f8ed8c9afe98cece95873fe5583177667389,False,train,Black spot,True,1.0
dataset/train/Black spot/2025_12_20_IMG (185).JPG,dataset/train/Black spot/2025_12_20_IMG (186).JPG,filename_neighbor,False,True,,19,286b97a58d929c99,624e97ad88b28d99,12,0.08762254565954208,0.9069010416666666,D,visually similar but uncertain,requires human verification,2025_12_20_IMG (185).JPG,Black spot,train,0840173f3ce76d2c8728ef9552e2f8ed8c9afe98cece95873fe5583177667389,2025_12_20_IMG (186).JPG,Black spot,train,7406ba449b2c55aa7d3b14e6f3832fe30a995f1dd8c99d5b52e994aa63a1c594,False,train,Black spot,True,1.0
dataset/train/Black spot/2025_12_20_IMG (186).JPG,dataset/train/Black spot/2025_12_20_IMG (187).JPG,filename_neighbor,False,True,,30,624e97ad88b28d99,2ae3951f5ae02387,28,0.1715182065963745,0.7184244791666666,E,weak candidate / likely false positive,requires human verification,2025_12_20_IMG (186).JPG,Black spot,train,7406ba449b2c55aa7d3b14e6f3832fe30a995f1dd8c99d5b52e994aa63a1c594,2025_12_20_IMG (187).JPG,Black spot,train,6e5120e46659392997e5b1f08c97fb104c65df8bf810892fb1614b79c76ebd5e,False,train,Black spot,True,1.0
dataset/train/Black spot/2025_12_20_IMG (187).JPG,dataset/val/Black spot/2025_12_20_IMG (188).JPG,audit_near_candidate|filename_neighbor,True,True,2.0,2,2ae3951f5ae02387,2ac0951f7ae0278f,6,0.02335260808467865,0.9461263020833334,C,probable near duplicate,requires human verification,2025_12_20_IMG (187).JPG,Black spot,train,6e5120e46659392997e5b1f08c97fb104c65df8bf810892fb1614b79c76ebd5e,2025_12_20_IMG (188).JPG,Black spot,val,9ceaa928ac820fd08bd27848af286afd344f4b05a7b9df7e73db81ea898ab7e2,True,train-val,Black spot,True,1.0
dataset/train/Black spot/2025_12_20_IMG (189).JPG,dataset/val/Black spot/2025_12_20_IMG (188).JPG,audit_near_candidate|filename_neighbor,True,True,3.0,3,2ae5951f5ae02387,2ac0951f7ae0278f,6,0.021357038989663124,0.9527994791666666,C,probable near duplicate,requires human verification,2025_12_20_IMG (189).JPG,Black spot,train,8380bbf5632e61b4ae373910879942fa696933a4a9a1e013561176059de73d17,2025_12_20_IMG (188).JPG,Black spot,val,9ceaa928ac820fd08bd27848af286afd344f4b05a7b9df7e73db81ea898ab7e2,True,train-val,Black spot,True,1.0
dataset/train/Black spot/2025_12_20_IMG (192).JPG,dataset/train/Black spot/2025_12_20_IMG (193).JPG,filename_neighbor,False,True,,28,3d929099cb498dcd,3bc0940fd8b6ec31,30,0.16325125098228455,0.7618001302083334,E,weak candidate / likely false positive,requires human verification,2025_12_20_IMG (192).JPG,Black spot,train,6fc3ec8ec757cd12d1650a44b4a471fd4a046851fd0150b47ee011f78173c47b,2025_12_20_IMG (193).JPG,Black spot,train,2732608aaaa511f8b2221736d7e31b5210b105ad92b22e3435aa73b013fcf4db,False,train,Black spot,True,1.0
dataset/train/Black spot/2025_12_20_IMG (192).JPG,dataset/val/Black spot/2025_12_20_IMG (191).JPG,audit_near_candidate|filename_neighbor,True,True,5.0,5,3d929099cb498dcd,3d939093d3498bc9,8,0.034596800804138184,0.9310709635416666,D,visually similar but uncertain,requires human verification,2025_12_20_IMG (192).JPG,Black spot,train,6fc3ec8ec757cd12d1650a44b4a471fd4a046851fd0150b47ee011f78173c47b,2025_12_20_IMG (191).JPG,Black spot,val,b164904769c250f68cbac08327b6b40f2b4c86e1feb2c5edf36d7404a0b28511,True,train-val,Black spot,True,1.0
dataset/train/Black spot/2025_12_20_IMG (193).JPG,dataset/train/Black spot/2025_12_20_IMG (194).JPG,filename_neighbor,False,True,,3,3bc0940fd8b6ec31,3be0900fd8b6e439,4,0.02787032723426819,0.9154459635416666,D,visually similar but uncertain,requires human verification,2025_12_20_IMG (193).JPG,Black spot,train,2732608aaaa511f8b2221736d7e31b5210b105ad92b22e3435aa73b013fcf4db,2025_12_20_IMG (194).JPG,Black spot,train,a454b706790df1fdd69d4fe1cb04865c64af32c9611b7f608c229aa7ac9b2bd5,False,train,Black spot,True,1.0
dataset/train/Black spot/2025_12_20_IMG (194).JPG,dataset/train/Black spot/2025_12_20_IMG (195).JPG,filename_neighbor,False,True,,33,3be0900fd8b6e439,62cf96b49992988b,30,0.16367538273334503,0.5199381510416666,E,weak candidate / likely false positive,requires human verification,2025_12_20_IMG (194).JPG,Black spot,train,a454b706790df1fdd69d4fe1cb04865c64af32c9611b7f608c229aa7ac9b2bd5,2025_12_20_IMG (195).JPG,Black spot,train,87ce49e5f72d4e8d06058b384c7ec959d54150f46912c4d2d0346cf78996d7b6,False,train,Black spot,True,1.0
dataset/train/Black spot/2025_12_20_IMG (195).JPG,dataset/val/Black spot/2025_12_20_IMG (196).JPG,audit_near_candidate|filename_neighbor,True,True,1.0,1,62cf96b49992988b,62ef96b499929883,2,0.013617940247058868,0.9539388020833334,C,probable near duplicate,requires human verification,2025_12_20_IMG (195).JPG,Black spot,train,87ce49e5f72d4e8d06058b384c7ec959d54150f46912c4d2d0346cf78996d7b6,2025_12_20_IMG (196).JPG,Black spot,val,c8f93be10828d2f1a96083fc0dae564f756eabbaa418f31ade59144fd10f23fd,True,train-val,Black spot,True,1.0
dataset/train/Black spot/2025_12_20_IMG (197).JPG,dataset/train/Black spot/2025_12_20_IMG (198).JPG,filename_neighbor,False,True,,22,35d1c38ecdb84cc1,35cec3f08d83cc2c,24,0.08885697275400162,0.7329915364583334,E,weak candidate / likely false positive,requires human verification,2025_12_20_IMG (197).JPG,Black spot,train,34630692cea07c4f998ad40c279810eae54698ca703595405f4323ed5dd7a873,2025_12_20_IMG (198).JPG,Black spot,train,701a3c16bfa2e7ae450f6d331f8c829f71fd93e108fe2a5deadeb016b845b226,False,train,Black spot,True,1.0
dataset/train/Black spot/2025_12_20_IMG (197).JPG,dataset/val/Black spot/2025_12_20_IMG (196).JPG,filename_neighbor,False,True,,29,35d1c38ecdb84cc1,62ef96b499929883,30,0.13229486346244812,0.8361002604166666,E,weak candidate / likely false positive,requires human verification,2025_12_20_IMG (197).JPG,Black spot,train,34630692cea07c4f998ad40c279810eae54698ca703595405f4323ed5dd7a873,2025_12_20_IMG (196).JPG,Black spot,val,c8f93be10828d2f1a96083fc0dae564f756eabbaa418f31ade59144fd10f23fd,True,train-val,Black spot,True,1.0
dataset/train/Black spot/2025_12_20_IMG (202).JPG,dataset/val/Black spot/2025_12_20_IMG (203).JPG,audit_near_candidate|filename_neighbor,True,True,2.0,2,39ced0f08f03cc6c,39ced0f08f03cc6c,0,0.012896689586341381,0.9140625,D,visually similar but uncertain,requires human verification,2025_12_20_IMG (202).JPG,Black spot,train,ee890acc8636e710ddff67883202a9af4387bc8124d316f64b22e7c3e91ae66d,2025_12_20_IMG (203).JPG,Black spot,val,54d9503e7fb08c35d3ce5758af011d9d5eac8c15417676bd93a428066fed7c69,True,train-val,Black spot,True,1.0
dataset/train/Black spot/2025_12_20_IMG (204).JPG,dataset/train/Black spot/2025_12_20_IMG (205).JPG,filename_neighbor,False,True,,0,344c83f1cf87cc1c,346c83f1ce87cc1c,2,0.009774561040103436,0.9666341145833334,C,probable near duplicate,requires human verification,2025_12_20_IMG (204).JPG,Black spot,train,76107aa48e9dc9c91c6e870809079ef0c43a1224e8ac631fff3299ee56796bcf,2025_12_20_IMG (205).JPG,Black spot,train,fb4c3718ef7c2276d81af864a16141858c6bf3ae482e4a548bf369a56d365d69,False,train,Black spot,True,1.0
dataset/train/Black spot/2025_12_20_IMG (204).JPG,dataset/val/Black spot/2025_12_20_IMG (203).JPG,filename_neighbor,False,True,,14,344c83f1cf87cc1c,39ced0f08f03cc6c,16,0.0960015133023262,0.386474609375,E,weak candidate / likely false positive,requires human verification,2025_12_20_IMG (204).JPG,Black spot,train,76107aa48e9dc9c91c6e870809079ef0c43a1224e8ac631fff3299ee56796bcf,2025_12_20_IMG (203).JPG,Black spot,val,54d9503e7fb08c35d3ce5758af011d9d5eac8c15417676bd93a428066fed7c69,True,train-val,Black spot,True,1.0
dataset/train/Black spot/2025_12_20_IMG (207).JPG,dataset/train/Black spot/2025_12_20_IMG (208).JPG,filename_neighbor,False,True,,32,3b83d8fdc4f0c320,65cdc6b49893991a,32,0.21686486899852753,0.4967447916666667,E,weak candidate / likely false positive,requires human verification,2025_12_20_IMG (207).JPG,Black spot,train,4db18f78e9610e1ae6db373469c32776dc8580fbe5f3a6b2f9d0af094f146701,2025_12_20_IMG (208).JPG,Black spot,train,5b1d648dc4f25174b859a88dc7f3140142bdc2886b919aa9236a6da4a7af6e1c,False,train,Black spot,True,1.0
dataset/train/Black spot/2025_12_20_IMG (208).JPG,dataset/train/Black spot/2025_12_20_IMG (209).JPG,filename_neighbor,False,True,,22,65cdc6b49893991a,70e4c7b69c91981b,12,0.07901347428560257,0.7696940104166666,D,visually similar but uncertain,requires human verification,2025_12_20_IMG (208).JPG,Black spot,train,5b1d648dc4f25174b859a88dc7f3140142bdc2886b919aa9236a6da4a7af6e1c,2025_12_20_IMG (209).JPG,Black spot,train,875e76ea656761531a237a4e985329b50a886c85009d6c4c4e88508182e08542,False,train,Black spot,True,1.0
dataset/train/Black spot/2025_12_20_IMG (209).JPG,dataset/train/Black spot/2025_12_20_IMG (210).JPG,filename_neighbor,False,True,,27,70e4c7b69c91981b,3486c3aecfd0cc19,18,0.09431423991918564,0.7544759114583334,E,weak candidate / likely false positive,requires human verification,2025_12_20_IMG (209).JPG,Black spot,train,875e76ea656761531a237a4e985329b50a886c85009d6c4c4e88508182e08542,2025_12_20_IMG (210).JPG,Black spot,train,29c7c80b2e2cc16009aebea75926af4811d0f92440d921a1b1d72afb8b334e84,False,train,Black spot,True,1.0
dataset/train/Black spot/2025_12_20_IMG (21).JPG,dataset/train/Black spot/2025_12_20_IMG (22).JPG,filename_neighbor,False,True,,8,61ec96c3989e8d19,61ec96c7989a8d19,2,0.019235728308558464,0.9778645833333334,C,probable near duplicate,requires human verification,2025_12_20_IMG (21).JPG,Black spot,train,b6de34df42df5656a825b9d0e4eaddfbd3c2edc20ca7c593d2a72cdbd81a5d85,2025_12_20_IMG (22).JPG,Black spot,train,aeb7d0e5fa456db388d038a8a861162be9088468296039b629ba08487f105adc,False,train,Black spot,True,1.0
dataset/train/Black spot/2025_12_20_IMG (212).JPG,dataset/train/Black spot/2025_12_20_IMG (213).JPG,filename_neighbor,False,True,,6,246dcf929c983371,606dcf969c9a3311,6,0.02517903596162796,0.8662109375,D,visually similar but uncertain,requires human verification,2025_12_20_IMG (212).JPG,Black spot,train,5c3826a67bbca2f822482d0c8cf396a86d57483fef6dd095e6ed6c234291c5a5,2025_12_20_IMG (213).JPG,Black spot,train,f4f665bfcc140c0854aa07c9b0be23691743797e3644723baf2f5974de1483fb,False,train,Black spot,True,1.0
dataset/train/Black spot/2025_12_20_IMG (213).JPG,dataset/train/Black spot/2025_12_20_IMG (214).JPG,filename_neighbor,False,True,,6,606dcf969c9a3311,60edc7969c9a3350,4,0.009094158187508583,0.922607421875,D,visually similar but uncertain,requires human verification,2025_12_20_IMG (213).JPG,Black spot,train,f4f665bfcc140c0854aa07c9b0be23691743797e3644723baf2f5974de1483fb,2025_12_20_IMG (214).JPG,Black spot,train,6f429376da68350304ff918c2baf2fab50e6f2d4d3e13e065c9ef47a5701f8e8,False,train,Black spot,True,1.0
dataset/train/Black spot/2025_12_20_IMG (214).JPG,dataset/train/Black spot/2025_12_20_IMG (215).JPG,filename_neighbor,False,True,,27,60edc7969c9a3350,65c4c6bc9af09913,22,0.13913686573505402,0.4579264322916667,E,weak candidate / likely false positive,requires human verification,2025_12_20_IMG (214).JPG,Black spot,train,6f429376da68350304ff918c2baf2fab50e6f2d4d3e13e065c9ef47a5701f8e8,2025_12_20_IMG (215).JPG,Black spot,train,19e6c7160cb1084f8a4233114e79e76e4b5ca9dda275eae16cde0c9333c38c18,False,train,Black spot,True,1.0
dataset/train/Black spot/2025_12_20_IMG (215).JPG,dataset/train/Black spot/2025_12_20_IMG (216).JPG,filename_neighbor,False,True,,4,65c4c6bc9af09913,61e4c6bc9ee09913,4,0.014744497835636139,0.93603515625,D,visually similar but uncertain,requires human verification,2025_12_20_IMG (215).JPG,Black spot,train,19e6c7160cb1084f8a4233114e79e76e4b5ca9dda275eae16cde0c9333c38c18,2025_12_20_IMG (216).JPG,Black spot,train,f636eed3141450e164b885e9546e317c6110674c70c6b9d7b77156c1169aa303,False,train,Black spot,True,1.0
dataset/train/Black spot/2025_12_20_IMG (216).JPG,dataset/train/Black spot/2025_12_20_IMG (217).JPG,filename_neighbor,False,True,,25,61e4c6bc9ee09913,30e7cb988c98cc79,24,0.10485059022903442,0.5967610677083334,E,weak candidate / likely false positive,requires human verification,2025_12_20_IMG (216).JPG,Black spot,train,f636eed3141450e164b885e9546e317c6110674c70c6b9d7b77156c1169aa303,2025_12_20_IMG (217).JPG,Black spot,train,2bbf606cf16629846883bb342701b74c4395bdc862cd05c6f21ab0692a3ab0c0,False,train,Black spot,True,1.0
dataset/train/Black spot/2025_12_20_IMG (217).JPG,dataset/train/Black spot/2025_12_20_IMG (218).JPG,filename_neighbor,False,True,,1,30e7cb988c98cc79,30e7cb988c98cc79,0,0.02138320915400982,0.9627278645833334,C,probable near duplicate,requires human verification,2025_12_20_IMG (217).JPG,Black spot,train,2bbf606cf16629846883bb342701b74c4395bdc862cd05c6f21ab0692a3ab0c0,2025_12_20_IMG (218).JPG,Black spot,train,734cae4c3b20f26da0ae0dfd78f88c7dd7975096b83c2515f378f99a5e2fdd02,False,train,Black spot,True,1.0
dataset/train/Black spot/2025_12_20_IMG (218).JPG,dataset/train/Black spot/2025_12_20_IMG (219).JPG,filename_neighbor,False,True,,36,30e7cb988c98cc79,2b84c06a17b1dacf,32,0.15066157281398773,0.5584309895833334,E,weak candidate / likely false positive,requires human verification,2025_12_20_IMG (218).JPG,Black spot,train,734cae4c3b20f26da0ae0dfd78f88c7dd7975096b83c2515f378f99a5e2fdd02,2025_12_20_IMG (219).JPG,Black spot,train,cff0458c303f1d4baf6dd40bf6423e1652c9ab1fb9b7b3fd3db97fb49eb75b8d,False,train,Black spot,True,1.0
dataset/train/Black spot/2025_12_20_IMG (22).JPG,dataset/val/Black spot/2025_12_20_IMG (23).JPG,filename_neighbor,False,True,,26,61ec96c7989a8d19,34ced3f08f834c38,26,0.07557349652051926,0.8310546875,E,weak candidate / likely false positive,requires human verification,2025_12_20_IMG (22).JPG,Black spot,train,aeb7d0e5fa456db388d038a8a861162be9088468296039b629ba08487f105adc,2025_12_20_IMG (23).JPG,Black spot,val,a5c24116122b353aa04237ccec6818e200a7d2df54377b93e64c67230d5151d4,True,train-val,Black spot,True,1.0
dataset/train/Black spot/2025_12_20_IMG (222).JPG,dataset/val/Black spot/2025_12_20_IMG (221).JPG,filename_neighbor,False,True,,15,2a3195d65a1e6d68,2f3e90c06a5b3d25,22,0.0858842059969902,0.5547688802083334,E,weak candidate / likely false positive,requires human verification,2025_12_20_IMG (222).JPG,Black spot,train,90d135d58d631ee4a14562624bb4f7f64b9589b7ea31c1e38dd3753b25bfda00,2025_12_20_IMG (221).JPG,Black spot,val,3f3ebff082043d866d9484f194d98f2f9fc32e55e0dcaba6eebbcf0615b68515,True,train-val,Black spot,True,1.0
