source,source_id_or_filepath,label,split,negative_type,notes,filepath,pixel_sha256
caltech101,101_ObjectCategories/euphonium/image_0004.jpg,NOT_LEMON_LEAF,train,generic_object,Official TFDS-referenced archive; category=euphonium,data/leaf_validator/external/79c5737ee25ee23bc70e817a5ba362d8bd7aac7275ab54837d74bdf29259ef9f.jpg,79c5737ee25ee23bc70e817a5ba362d8bd7aac7275ab54837d74bdf29259ef9f
caltech101,101_ObjectCategories/euphonium/image_0005.jpg,NOT_LEMON_LEAF,train,generic_object,Official TFDS-referenced archive; category=euphonium,data/leaf_validator/external/5a4bc0ed0e937bceff98bbc3ac681db28e181f20622cfcbbb0a8b73f63d48d6a.jpg,5a4bc0ed0e937bceff98bbc3ac681db28e181f20622cfcbbb0a8b73f63d48d6a
caltech101,101_ObjectCategories/euphonium/image_0009.jpg,NOT_LEMON_LEAF,train,generic_object,Official TFDS-referenced archive; category=euphonium,data/leaf_validator/external/6f9ebe0f6e9334fb7b30fab63c3f9407ad4557fc5e41f72e7f6a4f7cc8073451.jpg,6f9ebe0f6e9334fb7b30fab63c3f9407ad4557fc5e41f72e7f6a4f7cc8073451
caltech101,101_ObjectCategories/euphonium/image_0011.jpg,NOT_LEMON_LEAF,train,generic_object,Official TFDS-referenced archive; category=euphonium,data/leaf_validator/external/4709f72d71cce7229fcdb6ff1cc0afb45c3966959f3dfe61855ffd771c24a6d8.jpg,4709f72d71cce7229fcdb6ff1cc0afb45c3966959f3dfe61855ffd771c24a6d8
caltech101,101_ObjectCategories/euphonium/image_0012.jpg,NOT_LEMON_LEAF,train,generic_object,Official TFDS-referenced archive; category=euphonium,data/leaf_validator/external/413c33a1d00dba72dca7311a2517996d28e862932bf0039210ba2d5b978db5bc.jpg,413c33a1d00dba72dca7311a2517996d28e862932bf0039210ba2d5b978db5bc
caltech101,101_ObjectCategories/euphonium/image_0016.jpg,NOT_LEMON_LEAF,train,generic_object,Official TFDS-referenced archive; category=euphonium,data/leaf_validator/external/33beef2bfbc7de23a9b42fbc644bfefa87106f0be5868c7c309c524cac4d9c3c.jpg,33beef2bfbc7de23a9b42fbc644bfefa87106f0be5868c7c309c524cac4d9c3c
caltech101,101_ObjectCategories/euphonium/image_0017.jpg,NOT_LEMON_LEAF,train,generic_object,Official TFDS-referenced archive; category=euphonium,data/leaf_validator/external/1916264537577b86d7b1a980475e2ac2822ff50595c504f996cabe12bc3e2575.jpg,1916264537577b86d7b1a980475e2ac2822ff50595c504f996cabe12bc3e2575
caltech101,101_ObjectCategories/euphonium/image_0018.jpg,NOT_LEMON_LEAF,train,generic_object,Official TFDS-referenced archive; category=euphonium,data/leaf_validator/external/9906b2c152dff33cd737a5ebc20c3644d4a695bc4af396d9f1c38b8a75cc6601.jpg,9906b2c152dff33cd737a5ebc20c3644d4a695bc4af396d9f1c38b8a75cc6601
caltech101,101_ObjectCategories/euphonium/image_0025.jpg,NOT_LEMON_LEAF,train,generic_object,Official TFDS-referenced archive; category=euphonium,data/leaf_validator/external/7c6687a82515a67ea565e854b1e6238126dec8536083f4671b77ac348bcee053.jpg,7c6687a82515a67ea565e854b1e6238126dec8536083f4671b77ac348bcee053
caltech101,101_ObjectCategories/euphonium/image_0026.jpg,NOT_LEMON_LEAF,train,generic_object,Official TFDS-referenced archive; category=euphonium,data/leaf_validator/external/663bfa517ea96ff01967725ab99aeb0d970df00bdced8b27f6398f79cbc5b0c5.jpg,663bfa517ea96ff01967725ab99aeb0d970df00bdced8b27f6398f79cbc5b0c5
caltech101,101_ObjectCategories/euphonium/image_0027.jpg,NOT_LEMON_LEAF,train,generic_object,Official TFDS-referenced archive; category=euphonium,data/leaf_validator/external/af67459ad9d77d6b2e5a5886d7e59694c2605567de176a963df0e22d07a8331d.jpg,af67459ad9d77d6b2e5a5886d7e59694c2605567de176a963df0e22d07a8331d
caltech101,101_ObjectCategories/euphonium/image_0028.jpg,NOT_LEMON_LEAF,train,generic_object,Official TFDS-referenced archive; category=euphonium,data/leaf_validator/external/8d949b75e0325de62e67c7dd0399f0bc5e62895d56de6184e6ef923b72bc4c60.jpg,8d949b75e0325de62e67c7dd0399f0bc5e62895d56de6184e6ef923b72bc4c60
caltech101,101_ObjectCategories/euphonium/image_0029.jpg,NOT_LEMON_LEAF,train,generic_object,Official TFDS-referenced archive; category=euphonium,data/leaf_validator/external/b2369218b62ae3e92aab6b070f001f0b90aacf0d534444f6801ba2cee0d72751.jpg,b2369218b62ae3e92aab6b070f001f0b90aacf0d534444f6801ba2cee0d72751
caltech101,101_ObjectCategories/euphonium/image_0032.jpg,NOT_LEMON_LEAF,train,generic_object,Official TFDS-referenced archive; category=euphonium,data/leaf_validator/external/c1a12cfdd91db6e043e48ef282e5b3ebc84b0fa8b54d235d38cf71938f2db539.jpg,c1a12cfdd91db6e043e48ef282e5b3ebc84b0fa8b54d235d38cf71938f2db539
caltech101,101_ObjectCategories/euphonium/image_0033.jpg,NOT_LEMON_LEAF,train,generic_object,Official TFDS-referenced archive; category=euphonium,data/leaf_validator/external/88fca60d42fa9b53e508a465edee7e78dfa7bfc8231d5f2ee1fb0edbb4df4b92.jpg,88fca60d42fa9b53e508a465edee7e78dfa7bfc8231d5f2ee1fb0edbb4df4b92
caltech101,101_ObjectCategories/euphonium/image_0034.jpg,NOT_LEMON_LEAF,train,generic_object,Official TFDS-referenced archive; category=euphonium,data/leaf_validator/external/2d99f3cf386c8f676ce87ef22e5944949393b912cd7d1c96727315e510384d57.jpg,2d99f3cf386c8f676ce87ef22e5944949393b912cd7d1c96727315e510384d57
caltech101,101_ObjectCategories/euphonium/image_0035.jpg,NOT_LEMON_LEAF,train,generic_object,Official TFDS-referenced archive; category=euphonium,data/leaf_validator/external/efa5b998b5d2eea6e150f4b4e0d948cd683e344e5952d3e53060368c84ac563b.jpg,efa5b998b5d2eea6e150f4b4e0d948cd683e344e5952d3e53060368c84ac563b
caltech101,101_ObjectCategories/euphonium/image_0044.jpg,NOT_LEMON_LEAF,train,generic_object,Official TFDS-referenced archive; category=euphonium,data/leaf_validator/external/8a8d42c2fce5f6a260bcf5f06ede07635259327b27f59b5f75e0138dbfb73953.jpg,8a8d42c2fce5f6a260bcf5f06ede07635259327b27f59b5f75e0138dbfb73953
caltech101,101_ObjectCategories/euphonium/image_0045.jpg,NOT_LEMON_LEAF,train,generic_object,Official TFDS-referenced archive; category=euphonium,data/leaf_validator/external/f70c221f9b3622e19dde8ab043bb17524e2108d0dde5d655cff33ba253a99eca.jpg,f70c221f9b3622e19dde8ab043bb17524e2108d0dde5d655cff33ba253a99eca
caltech101,101_ObjectCategories/euphonium/image_0047.jpg,NOT_LEMON_LEAF,train,generic_object,Official TFDS-referenced archive; category=euphonium,data/leaf_validator/external/9c145bd0cfbb26cbea9b4a22d4160efab93048386f43267bf6f048d8d1ed656c.jpg,9c145bd0cfbb26cbea9b4a22d4160efab93048386f43267bf6f048d8d1ed656c
caltech101,101_ObjectCategories/euphonium/image_0049.jpg,NOT_LEMON_LEAF,train,generic_object,Official TFDS-referenced archive; category=euphonium,data/leaf_validator/external/fa1b90c0f65c2e692b4d1794bc5800c60c732d3ac719e53c24f2ea86f07450cb.jpg,fa1b90c0f65c2e692b4d1794bc5800c60c732d3ac719e53c24f2ea86f07450cb
caltech101,101_ObjectCategories/euphonium/image_0052.jpg,NOT_LEMON_LEAF,train,generic_object,Official TFDS-referenced archive; category=euphonium,data/leaf_validator/external/b36429d06c0b0a8a1283fbfb4da8e60ddfd3face8b2c48f379878cf74fa6dc7a.jpg,b36429d06c0b0a8a1283fbfb4da8e60ddfd3face8b2c48f379878cf74fa6dc7a
caltech101,101_ObjectCategories/euphonium/image_0058.jpg,NOT_LEMON_LEAF,train,generic_object,Official TFDS-referenced archive; category=euphonium,data/leaf_validator/external/3d6e5b222c70901794a48930563b30b8e92251abdb9303258cecc4ab2442ac92.jpg,3d6e5b222c70901794a48930563b30b8e92251abdb9303258cecc4ab2442ac92
caltech101,101_ObjectCategories/euphonium/image_0060.jpg,NOT_LEMON_LEAF,train,generic_object,Official TFDS-referenced archive; category=euphonium,data/leaf_validator/external/4b6f918febd437639fd6e01ee99eabb8fd9d8f1c01b68c26df3c0f83e5ab6bd0.jpg,4b6f918febd437639fd6e01ee99eabb8fd9d8f1c01b68c26df3c0f83e5ab6bd0
caltech101,101_ObjectCategories/euphonium/image_0062.jpg,NOT_LEMON_LEAF,train,generic_object,Official TFDS-referenced archive; category=euphonium,data/leaf_validator/external/f30c4bfd257508969d28f473d737e60ab293fd9ee38d14f30949002ecd52324d.jpg,f30c4bfd257508969d28f473d737e60ab293fd9ee38d14f30949002ecd52324d
caltech101,101_ObjectCategories/euphonium/image_0063.jpg,NOT_LEMON_LEAF,train,generic_object,Official TFDS-referenced archive; category=euphonium,data/leaf_validator/external/4cff46dff3dfd72133a38f629d3571ed781c44787be08466feed74d4e67d420e.jpg,4cff46dff3dfd72133a38f629d3571ed781c44787be08466feed74d4e67d420e
caltech101,101_ObjectCategories/euphonium/image_0064.jpg,NOT_LEMON_LEAF,train,generic_object,Official TFDS-referenced archive; category=euphonium,data/leaf_validator/external/053d176152b440c43e22353e68c66ad5b46c7376a3506fee9d564a42bfc8ba3f.jpg,053d176152b440c43e22353e68c66ad5b46c7376a3506fee9d564a42bfc8ba3f
caltech101,101_ObjectCategories/ewer/image_0001.jpg,NOT_LEMON_LEAF,train,generic_object,Official TFDS-referenced archive; category=ewer,data/leaf_validator/external/c70d12360665a0038851d2da6fe2a6988e93c14031ea8e18284d99a3e6ecfdbe.jpg,c70d12360665a0038851d2da6fe2a6988e93c14031ea8e18284d99a3e6ecfdbe
caltech101,101_ObjectCategories/ewer/image_0002.jpg,NOT_LEMON_LEAF,train,generic_object,Official TFDS-referenced archive; category=ewer,data/leaf_validator/external/181eedde7d87c9ad9a4f95eec2482db37ce8099f9da3d683b1c8d89b8e37632a.jpg,181eedde7d87c9ad9a4f95eec2482db37ce8099f9da3d683b1c8d89b8e37632a
caltech101,101_ObjectCategories/ewer/image_0011.jpg,NOT_LEMON_LEAF,train,generic_object,Official TFDS-referenced archive; category=ewer,data/leaf_validator/external/fcc70acd00a76aa1ef398bdd5261ab684368bf136e2c07bd51a2ee6bfd60ca89.jpg,fcc70acd00a76aa1ef398bdd5261ab684368bf136e2c07bd51a2ee6bfd60ca89
caltech101,101_ObjectCategories/ewer/image_0016.jpg,NOT_LEMON_LEAF,train,generic_object,Official TFDS-referenced archive; category=ewer,data/leaf_validator/external/7b17f91b0674d0709675412267508938487d546ff2290fab4d145cc700f02093.jpg,7b17f91b0674d0709675412267508938487d546ff2290fab4d145cc700f02093
caltech101,101_ObjectCategories/ewer/image_0017.jpg,NOT_LEMON_LEAF,train,generic_object,Official TFDS-referenced archive; category=ewer,data/leaf_validator/external/a0ba7e46827522f0c2bfc995642224b23625b125166bfafca79229c442d28cb0.jpg,a0ba7e46827522f0c2bfc995642224b23625b125166bfafca79229c442d28cb0
caltech101,101_ObjectCategories/ewer/image_0020.jpg,NOT_LEMON_LEAF,train,generic_object,Official TFDS-referenced archive; category=ewer,data/leaf_validator/external/8475a91c830a54c4bec6e3988fcd67dc0c747d84c13b3054f49ca9f5726da4ea.jpg,8475a91c830a54c4bec6e3988fcd67dc0c747d84c13b3054f49ca9f5726da4ea
caltech101,101_ObjectCategories/ewer/image_0021.jpg,NOT_LEMON_LEAF,train,generic_object,Official TFDS-referenced archive; category=ewer,data/leaf_validator/external/1a49117b7c341ad786981dc1899eb044da2871ab16eefb58af0b260a2d96b5a7.jpg,1a49117b7c341ad786981dc1899eb044da2871ab16eefb58af0b260a2d96b5a7
caltech101,101_ObjectCategories/ewer/image_0022.jpg,NOT_LEMON_LEAF,train,generic_object,Official TFDS-referenced archive; category=ewer,data/leaf_validator/external/90bebfafd9317a0a054b4482aaded545d0be7149504b7fe9bde43ae670729876.jpg,90bebfafd9317a0a054b4482aaded545d0be7149504b7fe9bde43ae670729876
caltech101,101_ObjectCategories/ewer/image_0024.jpg,NOT_LEMON_LEAF,train,generic_object,Official TFDS-referenced archive; category=ewer,data/leaf_validator/external/e0b82b78b1519e9dc5a8ed8b5acc05b4560f7a5b0d1bdd4f00cb588955184858.jpg,e0b82b78b1519e9dc5a8ed8b5acc05b4560f7a5b0d1bdd4f00cb588955184858
caltech101,101_ObjectCategories/ewer/image_0027.jpg,NOT_LEMON_LEAF,train,generic_object,Official TFDS-referenced archive; category=ewer,data/leaf_validator/external/ebb28ddd5081517e4ce58538a53a870454fb7b3b1185c3f9956acae8ae01e7ca.jpg,ebb28ddd5081517e4ce58538a53a870454fb7b3b1185c3f9956acae8ae01e7ca
caltech101,101_ObjectCategories/ewer/image_0032.jpg,NOT_LEMON_LEAF,train,generic_object,Official TFDS-referenced archive; category=ewer,data/leaf_validator/external/9ec4cf2f2405ca3559c3257a569f7f3fabf9435c37d92940de0d29f346c1afd2.jpg,9ec4cf2f2405ca3559c3257a569f7f3fabf9435c37d92940de0d29f346c1afd2
caltech101,101_ObjectCategories/ewer/image_0037.jpg,NOT_LEMON_LEAF,train,generic_object,Official TFDS-referenced archive; category=ewer,data/leaf_validator/external/bc8dcccb09658244b2fe3ad0b7ce99d8ce10662a0ef1ede5b32f1cd45b7e8244.jpg,bc8dcccb09658244b2fe3ad0b7ce99d8ce10662a0ef1ede5b32f1cd45b7e8244
caltech101,101_ObjectCategories/ewer/image_0043.jpg,NOT_LEMON_LEAF,train,generic_object,Official TFDS-referenced archive; category=ewer,data/leaf_validator/external/8c407b7731dac5c25cd874cbd8ec30899b15455780977946575d68b110f83d62.jpg,8c407b7731dac5c25cd874cbd8ec30899b15455780977946575d68b110f83d62
caltech101,101_ObjectCategories/ewer/image_0045.jpg,NOT_LEMON_LEAF,train,generic_object,Official TFDS-referenced archive; category=ewer,data/leaf_validator/external/55c989da082691db260d9906be968c53dd17de15c2105f152545c81bdadfbe4a.jpg,55c989da082691db260d9906be968c53dd17de15c2105f152545c81bdadfbe4a
caltech101,101_ObjectCategories/ewer/image_0049.jpg,NOT_LEMON_LEAF,train,generic_object,Official TFDS-referenced archive; category=ewer,data/leaf_validator/external/7f43338dcd1c1e679738bdf70416219e549fb1539b16d1983837ef07395c08b5.jpg,7f43338dcd1c1e679738bdf70416219e549fb1539b16d1983837ef07395c08b5
caltech101,101_ObjectCategories/ewer/image_0051.jpg,NOT_LEMON_LEAF,train,generic_object,Official TFDS-referenced archive; category=ewer,data/leaf_validator/external/781d0cb9d659092f09f266ed582200b3cbc2fc18a3ffd1e51156fabbdf7c581d.jpg,781d0cb9d659092f09f266ed582200b3cbc2fc18a3ffd1e51156fabbdf7c581d
caltech101,101_ObjectCategories/ewer/image_0052.jpg,NOT_LEMON_LEAF,train,generic_object,Official TFDS-referenced archive; category=ewer,data/leaf_validator/external/70bde5ece635459b4c8b893f33f9649a93037a5975c5fc70a0e5f137585721f3.jpg,70bde5ece635459b4c8b893f33f9649a93037a5975c5fc70a0e5f137585721f3
caltech101,101_ObjectCategories/ewer/image_0053.jpg,NOT_LEMON_LEAF,train,generic_object,Official TFDS-referenced archive; category=ewer,data/leaf_validator/external/62c3a2e06a924a692e1e7c3b1b4b8189d1db10d154b636ddf9c126419e80bba1.jpg,62c3a2e06a924a692e1e7c3b1b4b8189d1db10d154b636ddf9c126419e80bba1
caltech101,101_ObjectCategories/ewer/image_0056.jpg,NOT_LEMON_LEAF,train,generic_object,Official TFDS-referenced archive; category=ewer,data/leaf_validator/external/c7102e0251ec646c45f3b34c51bdd0ef917b83483eb02835fbcdc689a854e91d.jpg,c7102e0251ec646c45f3b34c51bdd0ef917b83483eb02835fbcdc689a854e91d
caltech101,101_ObjectCategories/ewer/image_0058.jpg,NOT_LEMON_LEAF,train,generic_object,Official TFDS-referenced archive; category=ewer,data/leaf_validator/external/91e8a877cc8185de1f66aec55b6ebc3009812faf3391249fd1fa794bde9fd3d1.jpg,91e8a877cc8185de1f66aec55b6ebc3009812faf3391249fd1fa794bde9fd3d1
caltech101,101_ObjectCategories/ewer/image_0059.jpg,NOT_LEMON_LEAF,train,generic_object,Official TFDS-referenced archive; category=ewer,data/leaf_validator/external/7c66b2cac2ee151c678715ddb627dcae708c5331718b53c42d248cca1cc93263.jpg,7c66b2cac2ee151c678715ddb627dcae708c5331718b53c42d248cca1cc93263
caltech101,101_ObjectCategories/ewer/image_0064.jpg,NOT_LEMON_LEAF,train,generic_object,Official TFDS-referenced archive; category=ewer,data/leaf_validator/external/06488b09716e797dee333127b352b6dee042b8c699fad77a51e078046bf718b3.jpg,06488b09716e797dee333127b352b6dee042b8c699fad77a51e078046bf718b3
caltech101,101_ObjectCategories/ewer/image_0073.jpg,NOT_LEMON_LEAF,train,generic_object,Official TFDS-referenced archive; category=ewer,data/leaf_validator/external/bd47899c8777c25ea59c9d9cb168e33168b677922790891a8d9e6e51edba3c36.jpg,bd47899c8777c25ea59c9d9cb168e33168b677922790891a8d9e6e51edba3c36
caltech101,101_ObjectCategories/ewer/image_0075.jpg,NOT_LEMON_LEAF,train,generic_object,Official TFDS-referenced archive; category=ewer,data/leaf_validator/external/1aa0d52c3dc97ef3daf1e1c30a61b5c38ae70e77e249b0b339f05f12581b8d8d.jpg,1aa0d52c3dc97ef3daf1e1c30a61b5c38ae70e77e249b0b339f05f12581b8d8d
caltech101,101_ObjectCategories/ewer/image_0078.jpg,NOT_LEMON_LEAF,train,generic_object,Official TFDS-referenced archive; category=ewer,data/leaf_validator/external/57c39ac326fa33b2c0fab1ad4184d3312fd0c1bb234faa228931e1f30a30e9bf.jpg,57c39ac326fa33b2c0fab1ad4184d3312fd0c1bb234faa228931e1f30a30e9bf
caltech101,101_ObjectCategories/ewer/image_0083.jpg,NOT_LEMON_LEAF,train,generic_object,Official TFDS-referenced archive; category=ewer,data/leaf_validator/external/0cae19a4ceaa8ef1d87383632cc43c002b9d8ae05f1e5e724ccd91d8bcb1c675.jpg,0cae19a4ceaa8ef1d87383632cc43c002b9d8ae05f1e5e724ccd91d8bcb1c675
caltech101,101_ObjectCategories/ewer/image_0084.jpg,NOT_LEMON_LEAF,train,generic_object,Official TFDS-referenced archive; category=ewer,data/leaf_validator/external/515a76935cf19905aaba0d2b39e4390df25e1748ffbcf1353fa487ecb8a729d4.jpg,515a76935cf19905aaba0d2b39e4390df25e1748ffbcf1353fa487ecb8a729d4
caltech101,101_ObjectCategories/ewer/image_0085.jpg,NOT_LEMON_LEAF,train,generic_object,Official TFDS-referenced archive; category=ewer,data/leaf_validator/external/e64bad335b92a6ebd8e185f4356fbac073c609c39a756b05d3e488cfc75cf61d.jpg,e64bad335b92a6ebd8e185f4356fbac073c609c39a756b05d3e488cfc75cf61d
caltech101,101_ObjectCategories/ferry/image_0003.jpg,NOT_LEMON_LEAF,train,generic_object,Official TFDS-referenced archive; category=ferry,data/leaf_validator/external/e8ed241dbee3604c67b35138609016b782eee9cce60b4b9ee14b3c55abdb1d5d.jpg,e8ed241dbee3604c67b35138609016b782eee9cce60b4b9ee14b3c55abdb1d5d
caltech101,101_ObjectCategories/ferry/image_0008.jpg,NOT_LEMON_LEAF,train,generic_object,Official TFDS-referenced archive; category=ferry,data/leaf_validator/external/c957f9756752b744af846eba7414075cf8bf1e85d1996ca27db6c8dddbd3561f.jpg,c957f9756752b744af846eba7414075cf8bf1e85d1996ca27db6c8dddbd3561f
caltech101,101_ObjectCategories/ferry/image_0009.jpg,NOT_LEMON_LEAF,train,generic_object,Official TFDS-referenced archive; category=ferry,data/leaf_validator/external/99859322300d69cb97c7ed084172a5d47cc9020d42ee155402fec5782bc0fdcf.jpg,99859322300d69cb97c7ed084172a5d47cc9020d42ee155402fec5782bc0fdcf
caltech101,101_ObjectCategories/ferry/image_0011.jpg,NOT_LEMON_LEAF,train,generic_object,Official TFDS-referenced archive; category=ferry,data/leaf_validator/external/05d78c9cce15b0af3cd39a90a1f6a5a51f6b8a5c46b9e0ab44857fdd95aef2b7.jpg,05d78c9cce15b0af3cd39a90a1f6a5a51f6b8a5c46b9e0ab44857fdd95aef2b7
caltech101,101_ObjectCategories/ferry/image_0012.jpg,NOT_LEMON_LEAF,train,generic_object,Official TFDS-referenced archive; category=ferry,data/leaf_validator/external/bab8336830454c1f06fba2070db694e81ac4439517883df0ac5058a18e9ba203.jpg,bab8336830454c1f06fba2070db694e81ac4439517883df0ac5058a18e9ba203
caltech101,101_ObjectCategories/ferry/image_0013.jpg,NOT_LEMON_LEAF,train,generic_object,Official TFDS-referenced archive; category=ferry,data/leaf_validator/external/212a71f0ae667e01120f9335126349aa0fbb892639b2f591b41a2914e0a1bf73.jpg,212a71f0ae667e01120f9335126349aa0fbb892639b2f591b41a2914e0a1bf73
caltech101,101_ObjectCategories/ferry/image_0015.jpg,NOT_LEMON_LEAF,train,generic_object,Official TFDS-referenced archive; category=ferry,data/leaf_validator/external/7e952bcf07ab8cd37c789ae380bdce9362cabf5ca07691da2f412d16205d2dcd.jpg,7e952bcf07ab8cd37c789ae380bdce9362cabf5ca07691da2f412d16205d2dcd
caltech101,101_ObjectCategories/ferry/image_0017.jpg,NOT_LEMON_LEAF,train,generic_object,Official TFDS-referenced archive; category=ferry,data/leaf_validator/external/f7ea30cc150fb282fc91a8e09bbdc938811c8778e9be09aa27d51bd62cac7e8b.jpg,f7ea30cc150fb282fc91a8e09bbdc938811c8778e9be09aa27d51bd62cac7e8b
caltech101,101_ObjectCategories/ferry/image_0019.jpg,NOT_LEMON_LEAF,train,generic_object,Official TFDS-referenced archive; category=ferry,data/leaf_validator/external/54625d60d924b0783a82ae7a8645cbb4546f80bb8914c25f8c8952ee235e0a23.jpg,54625d60d924b0783a82ae7a8645cbb4546f80bb8914c25f8c8952ee235e0a23
caltech101,101_ObjectCategories/ferry/image_0020.jpg,NOT_LEMON_LEAF,train,generic_object,Official TFDS-referenced archive; category=ferry,data/leaf_validator/external/761e913ac760105669748969227c72dbec04bb6e97f4c513187b1f4fe4f295b8.jpg,761e913ac760105669748969227c72dbec04bb6e97f4c513187b1f4fe4f295b8
caltech101,101_ObjectCategories/ferry/image_0022.jpg,NOT_LEMON_LEAF,train,generic_object,Official TFDS-referenced archive; category=ferry,data/leaf_validator/external/036d66b9e06a0dc1454181ea0982eb56e62a17fda8c96460a4f09b4a53f23ea7.jpg,036d66b9e06a0dc1454181ea0982eb56e62a17fda8c96460a4f09b4a53f23ea7
caltech101,101_ObjectCategories/ferry/image_0023.jpg,NOT_LEMON_LEAF,train,generic_object,Official TFDS-referenced archive; category=ferry,data/leaf_validator/external/e8064db93027474656a62fad42bbc6ec28923b475d36c85a6d5d87a3fec18c3f.jpg,e8064db93027474656a62fad42bbc6ec28923b475d36c85a6d5d87a3fec18c3f
caltech101,101_ObjectCategories/ferry/image_0024.jpg,NOT_LEMON_LEAF,train,generic_object,Official TFDS-referenced archive; category=ferry,data/leaf_validator/external/1d2b22e1d54f365ff7318260bb2feb1193bdcdc1d62187af1b959cf074e369c1.jpg,1d2b22e1d54f365ff7318260bb2feb1193bdcdc1d62187af1b959cf074e369c1
caltech101,101_ObjectCategories/ferry/image_0027.jpg,NOT_LEMON_LEAF,train,generic_object,Official TFDS-referenced archive; category=ferry,data/leaf_validator/external/98db7ef3d28bf2fd98680ee998b17a16523954e3370b1e902db395e800592e5e.jpg,98db7ef3d28bf2fd98680ee998b17a16523954e3370b1e902db395e800592e5e
caltech101,101_ObjectCategories/ferry/image_0039.jpg,NOT_LEMON_LEAF,train,generic_object,Official TFDS-referenced archive; category=ferry,data/leaf_validator/external/bb5c1bd0828c024b37176711ecf1e5ce8a8d8ea94b2c6285664ac479e9b37661.jpg,bb5c1bd0828c024b37176711ecf1e5ce8a8d8ea94b2c6285664ac479e9b37661
caltech101,101_ObjectCategories/ferry/image_0040.jpg,NOT_LEMON_LEAF,train,generic_object,Official TFDS-referenced archive; category=ferry,data/leaf_validator/external/edf1a65761120362a32a484f54beb8834ce01a4b155fdfe6b077ef5795776e17.jpg,edf1a65761120362a32a484f54beb8834ce01a4b155fdfe6b077ef5795776e17
caltech101,101_ObjectCategories/ferry/image_0043.jpg,NOT_LEMON_LEAF,train,generic_object,Official TFDS-referenced archive; category=ferry,data/leaf_validator/external/174188c33c46de2d45ff410fb42a315d1d7909c37b4f485464fc0856c3af5f6e.jpg,174188c33c46de2d45ff410fb42a315d1d7909c37b4f485464fc0856c3af5f6e
caltech101,101_ObjectCategories/ferry/image_0044.jpg,NOT_LEMON_LEAF,train,generic_object,Official TFDS-referenced archive; category=ferry,data/leaf_validator/external/2f2ee186217e9d751ead16f436fb5ca1553b5279403868003486ea335713602c.jpg,2f2ee186217e9d751ead16f436fb5ca1553b5279403868003486ea335713602c
caltech101,101_ObjectCategories/ferry/image_0046.jpg,NOT_LEMON_LEAF,train,generic_object,Official TFDS-referenced archive; category=ferry,data/leaf_validator/external/87afb64ba7560598a84d86d3a0d4c81f18488291b52ed857137f3fe88f9d67f6.jpg,87afb64ba7560598a84d86d3a0d4c81f18488291b52ed857137f3fe88f9d67f6
caltech101,101_ObjectCategories/ferry/image_0048.jpg,NOT_LEMON_LEAF,train,generic_object,Official TFDS-referenced archive; category=ferry,data/leaf_validator/external/80f2c799d6edc7255c04b74cb761b3e37ce5c66c3e9923030e4f5cb6f3dc1836.jpg,80f2c799d6edc7255c04b74cb761b3e37ce5c66c3e9923030e4f5cb6f3dc1836
caltech101,101_ObjectCategories/ferry/image_0052.jpg,NOT_LEMON_LEAF,train,generic_object,Official TFDS-referenced archive; category=ferry,data/leaf_validator/external/400e9c8f402f7113adee1f24f48aec9b4fe5108278d516242e4c2282d3ac965b.jpg,400e9c8f402f7113adee1f24f48aec9b4fe5108278d516242e4c2282d3ac965b
caltech101,101_ObjectCategories/ferry/image_0053.jpg,NOT_LEMON_LEAF,train,generic_object,Official TFDS-referenced archive; category=ferry,data/leaf_validator/external/c329f5f47f060b6af575933666b200320fbd3f77365d2229a5c5eebfe6a28f71.jpg,c329f5f47f060b6af575933666b200320fbd3f77365d2229a5c5eebfe6a28f71
caltech101,101_ObjectCategories/ferry/image_0055.jpg,NOT_LEMON_LEAF,train,generic_object,Official TFDS-referenced archive; category=ferry,data/leaf_validator/external/38aba9f5dced926fa3c3987d13ae75b315a65d83e96126cc915d190ab78cd641.jpg,38aba9f5dced926fa3c3987d13ae75b315a65d83e96126cc915d190ab78cd641
caltech101,101_ObjectCategories/ferry/image_0056.jpg,NOT_LEMON_LEAF,train,generic_object,Official TFDS-referenced archive; category=ferry,data/leaf_validator/external/12ef67526f53369b3a8e32cf6ba536643dddf4a1640e97d1476c9278f115ee20.jpg,12ef67526f53369b3a8e32cf6ba536643dddf4a1640e97d1476c9278f115ee20
caltech101,101_ObjectCategories/ferry/image_0058.jpg,NOT_LEMON_LEAF,train,generic_object,Official TFDS-referenced archive; category=ferry,data/leaf_validator/external/618b2e22ec98e09c1c8cb02fbdce1cd14201dce19e8c433d7ef696dbe08ce7fa.jpg,618b2e22ec98e09c1c8cb02fbdce1cd14201dce19e8c433d7ef696dbe08ce7fa
caltech101,101_ObjectCategories/ferry/image_0062.jpg,NOT_LEMON_LEAF,train,generic_object,Official TFDS-referenced archive; category=ferry,data/leaf_validator/external/1ef342c1419eb83225f3f20f428c723f4c2022636d1c53848f5daa41da8e1687.jpg,1ef342c1419eb83225f3f20f428c723f4c2022636d1c53848f5daa41da8e1687
caltech101,101_ObjectCategories/ferry/image_0065.jpg,NOT_LEMON_LEAF,train,generic_object,Official TFDS-referenced archive; category=ferry,data/leaf_validator/external/a3fbaf89f782ecdb5dab7703dc24bb25a3554999784aab29ee892198bbea109c.jpg,a3fbaf89f782ecdb5dab7703dc24bb25a3554999784aab29ee892198bbea109c
